Date,Description,Category,Amount
06/28/2010,kakdutgil,Daycare,$3316.21
07/04/2040,wev,Daycare,$371.78
07/13/1988,jorpioru,Daycare,$678.49
05/08/2046,abitpa,Daycare,$3116.77
01/02/2037,uhacet,Daycare,$8889.44
04/13/1929,apetadkug,Daycare,$543.80
03/16/2058,kussi,Daycare,$8382.04
05/04/1930,lumja,Daycare,$9383.38
07/05/1994,gil,Daycare,$1482.21
11/11/1920,tahuvi,Daycare,$4428.24
12/18/2068,mufowke,Daycare,$1957.34
08/20/2010,pul,Daycare,$2850.46
07/20/1969,odose,Daycare,$7845.07
11/21/1915,jakipsi,Daycare,$9373.57
02/04/2043,do,Daycare,$7592.00
12/29/1946,bulbu,Daycare,$1267.44
02/09/1938,pet,Daycare,$7030.87
03/16/2001,adrotjeh,Daycare,$5297.15
02/17/2059,cenibbi,Daycare,$9164.19
11/09/1938,ebjarebe,Daycare,$9412.59
09/12/2066,civam,Daycare,$2742.32
08/18/2040,adzim,Daycare,$9655.48
10/10/1902,fawelbiv,Daycare,$3070.94
10/01/1945,tacejpaz,Daycare,$3244.97
04/04/1997,parepu,Daycare,$8160.83
05/10/2038,ed,Daycare,$831.21
10/06/1918,cin,Daycare,$6946.52
09/09/1910,jucfilij,Daycare,$1390.59
03/05/1930,ojivava,Daycare,$3976.00
12/01/1949,luib,Daycare,$4143.20
08/21/1958,kih,Daycare,$5674.73
10/05/2057,tono,Daycare,$7823.94
03/26/1982,laev,Daycare,$315.03
08/13/1925,pizce,Daycare,$9216.98
03/30/2021,sebukmo,Daycare,$8501.35
04/12/1934,pu,Daycare,$5585.39
11/22/2022,otuti,Daycare,$7823.90
02/21/1988,gelozuse,Daycare,$88.97
02/25/2034,bo,Daycare,$2440.13
11/26/1963,up,Daycare,$510.44
11/06/1980,fipdih,Daycare,$9553.03
08/03/2037,ehehpo,Daycare,$4722.26
11/30/1984,benarma,Daycare,$7538.00
02/26/1964,urmojoc,Daycare,$2671.83
05/26/1974,igicizo,Daycare,$4637.47
10/26/1985,gavup,Daycare,$4049.61
09/25/2043,ula,Daycare,$849.11
06/01/2054,jo,Daycare,$5890.23
10/03/1938,te,Daycare,$8060.55
11/09/2001,una,Daycare,$4686.50
05/08/1921,erlifodo,Daycare,$9911.03
01/14/2036,luhhahnij,Daycare,$3313.96
06/18/1968,om,Daycare,$3052.79
08/29/1986,hicgu,Daycare,$5836.25
08/13/2068,en,Daycare,$6978.54
01/02/2021,pe,Daycare,$3876.09
06/19/2034,se,Daycare,$4474.56
05/23/1970,helmup,Daycare,$9141.73
08/05/1958,ineuvi,Daycare,$8584.54
09/20/1926,hijni,Daycare,$8519.30
08/05/2034,uje,Daycare,$3778.68
01/05/2003,baz,Daycare,$5576.93
10/20/2014,ej,Daycare,$4019.24
04/19/1989,zumi,Daycare,$5062.88
03/09/2029,gegbanlap,Daycare,$2380.93
10/09/1973,fiwla,Daycare,$2269.72
03/14/1959,mad,Daycare,$8379.75
12/02/1971,wecon,Daycare,$3433.93
09/03/1922,he,Daycare,$3335.45
06/28/1919,lipuru,Daycare,$2327.35
09/11/1979,lu,Daycare,$3608.13
10/14/1953,aw,Daycare,$391.89
08/08/1920,podmalga,Daycare,$8714.06
03/10/1968,ozefole,Daycare,$2478.99
06/23/2014,do,Daycare,$3930.87
01/08/1957,ga,Daycare,$2906.34
05/18/1943,vu,Daycare,$470.28
03/12/2019,arborrak,Daycare,$5293.16
01/13/2033,lig,Daycare,$7132.18
11/29/1984,cecmozafa,Daycare,$9022.89
02/22/2003,ga,Daycare,$4573.49
06/12/1976,pufpe,Daycare,$1613.34
04/07/1952,to,Daycare,$7767.80
03/09/1943,iwo,Daycare,$7380.60
03/04/1944,rejsizuj,Daycare,$2366.62
06/01/1912,saga,Daycare,$9586.45
03/31/2012,kis,Daycare,$6293.67
07/31/2034,kihla,Daycare,$4394.76
01/16/1920,ketawila,Daycare,$4705.44
09/30/2008,didjifru,Daycare,$8751.58
02/22/2036,hampo,Daycare,$5580.92
08/20/1921,ca,Daycare,$2214.37
09/04/1924,alehozon,Daycare,$1597.82
09/11/1927,abbujha,Daycare,$4640.99
03/25/1916,keroh,Daycare,$528.13
05/16/1945,pig,Daycare,$6589.74
04/16/2064,sa,Daycare,$2932.71
05/01/1931,emoziszid,Daycare,$2535.15
03/15/2042,haz,Daycare,$5302.72
07/18/2014,acavapge,Daycare,$7505.30
01/25/1907,ikogokubo,Daycare,$1282.00
04/02/1925,nibiz,Daycare,$4005.80
10/09/2052,kotonfi,Daycare,$1935.72
04/20/1987,pagowoh,Daycare,$6771.43
11/03/1940,huwgurdad,Daycare,$9297.83
11/06/2047,cik,Daycare,$2081.19
04/06/1951,vasas,Daycare,$5058.80
09/13/2015,juvrut,Daycare,$5119.25
02/27/1926,fuj,Daycare,$6246.13
06/26/1955,koev,Daycare,$8568.26
02/26/1924,jubika,Daycare,$4913.99
09/09/2068,pocajnik,Daycare,$1826.19
01/31/2054,idokove,Daycare,$2451.34
08/06/2002,pisore,Daycare,$606.74
02/12/2044,zoahbe,Daycare,$3701.03
01/21/2002,loh,Daycare,$3370.66
08/21/1963,utpok,Daycare,$1752.01
07/24/1969,dunip,Daycare,$5220.89
07/23/1993,asuazi,Daycare,$2720.62
01/09/2042,kevud,Daycare,$5258.36
02/02/2063,ajideun,Daycare,$8887.26
01/22/1923,tidobdi,Daycare,$432.63
04/29/2017,lesac,Daycare,$9264.78
11/13/1908,gorevra,Daycare,$7090.05
11/16/2051,to,Daycare,$9728.09
09/28/2035,igimuido,Daycare,$8162.57
09/24/1979,keol,Daycare,$4047.41
04/09/2026,ufuho,Daycare,$5984.70
02/22/2055,kuiw,Daycare,$7737.69
12/09/1934,powug,Daycare,$7845.25
08/25/1924,teuj,Daycare,$8315.81
04/07/2000,ipla,Daycare,$9845.31
02/19/2059,boku,Daycare,$6947.14
11/17/1992,nubde,Daycare,$7672.58
09/14/1922,hovpi,Daycare,$656.82
01/12/1994,gegep,Daycare,$8210.63
06/16/2013,vacdojuc,Daycare,$7539.79
08/13/1930,rubsawdo,Daycare,$346.79
09/26/2054,hag,Daycare,$6171.53
03/12/1995,vuewefa,Daycare,$9184.34
03/18/2028,da,Daycare,$6537.17
06/23/1940,nisjuj,Daycare,$7932.60
01/16/2006,kaksocac,Daycare,$6216.43
09/29/2003,fav,Daycare,$9497.68
03/24/2021,vin,Daycare,$740.85
05/07/1906,gazu,Daycare,$9839.85
08/31/1989,ronosus,Daycare,$3160.99
11/03/1902,durufum,Daycare,$5287.66
06/03/1994,ejodo,Daycare,$2084.90
02/14/2069,ogunob,Daycare,$2379.85
04/29/2034,eniloso,Daycare,$2217.42
10/31/2070,uhuas,Daycare,$6450.71
12/25/2042,sa,Daycare,$6136.64
11/20/2039,ubzi,Daycare,$8164.20
01/29/1927,hatwehow,Daycare,$7907.92
01/04/1931,sulsoweh,Daycare,$5777.22
02/26/1966,sub,Daycare,$443.00
01/31/2050,to,Daycare,$8728.18
02/04/1968,kucopi,Daycare,$6466.50
11/22/2056,zu,Daycare,$5290.12
07/25/2009,co,Daycare,$320.47
07/24/1940,rocid,Daycare,$8351.83
05/17/1925,edatompu,Daycare,$707.01
03/02/1932,degdipo,Daycare,$1662.59
03/07/1931,ec,Daycare,$699.13
05/08/2018,du,Daycare,$2101.00
02/08/1986,kuhev,Daycare,$2551.84
06/22/2014,imepujjik,Daycare,$7471.77
01/14/1937,repen,Daycare,$6745.18
09/27/2010,zaw,Daycare,$7668.03
07/25/1960,ovamefug,Daycare,$4512.98
04/24/2034,lolemwuj,Daycare,$3048.76
08/05/1996,ekovo,Daycare,$7922.05
12/23/2044,potic,Daycare,$9048.49
03/13/2068,vucassol,Daycare,$5129.23
05/25/2045,ped,Daycare,$2360.75
09/14/2057,bitaz,Daycare,$3269.26
04/08/1969,ora,Daycare,$408.46
10/25/1906,cipa,Daycare,$3533.28
04/04/1976,aka,Daycare,$3701.46
01/19/1960,hovajog,Daycare,$3705.21
07/09/1994,opezabu,Daycare,$8686.19
02/17/1938,suj,Daycare,$7693.14
10/07/1997,zacmova,Daycare,$6823.01
08/29/1945,mabsik,Daycare,$897.06
04/23/1925,obdo,Daycare,$6776.46
02/21/2046,lawodac,Daycare,$5437.84
04/15/2027,fen,Daycare,$5680.92
04/29/1976,codatuc,Daycare,$7359.63
02/15/2060,haowuuza,Daycare,$6758.45
06/11/2069,otmo,Daycare,$9143.14
03/28/1938,simoku,Daycare,$9593.02
06/11/1989,rikfusok,Daycare,$3693.78
05/19/2062,epu,Daycare,$9867.99
04/14/1961,ereoze,Daycare,$3123.87
08/10/1999,pohu,Daycare,$5502.29
10/04/2050,ivubisko,Daycare,$4344.47
12/13/1901,apzajwo,Daycare,$9133.88
12/27/1907,lusto,Daycare,$2972.32
04/03/1945,ukazu,Daycare,$3824.43
02/21/1912,hini,Daycare,$6351.75
07/25/1971,gifu,Daycare,$7092.15
05/10/1928,agretcem,Daycare,$213.47
05/15/1945,gap,Daycare,$592.21
09/27/2054,uvala,Daycare,$1263.44
11/09/1900,hib,Daycare,$8112.78
02/06/2027,pigi,Daycare,$1570.98
09/03/2005,ocawcom,Daycare,$7427.81
07/02/2026,kepu,Daycare,$171.85
01/11/1931,reko,Daycare,$9251.27
07/15/1930,ivco,Daycare,$8823.57
09/02/2020,cobel,Daycare,$9049.04
01/08/1929,ir,Daycare,$3185.53
01/28/1945,fognem,Daycare,$1833.74
10/16/1905,nizud,Daycare,$1506.69
04/08/2015,ji,Daycare,$4894.91
09/18/1988,zaov,Daycare,$3866.87
10/11/1992,fiwwusa,Daycare,$5725.96
11/13/2069,bu,Daycare,$5996.54
06/29/1987,sana,Daycare,$9997.09
10/15/2056,zemocate,Daycare,$6691.59
10/10/2020,mizebbud,Daycare,$4278.01
04/29/2001,tennu,Daycare,$6453.87
01/28/2052,gavjik,Daycare,$5292.00
11/11/1913,dojguhub,Daycare,$5384.36
10/20/2018,dednal,Daycare,$8073.80
05/14/2026,harcowvi,Daycare,$3700.97
04/09/2053,vejugu,Daycare,$2603.46
07/01/1954,derma,Daycare,$8570.50
07/31/2009,up,Daycare,$4276.11
05/06/1926,dankah,Daycare,$7473.50
09/10/1992,curle,Daycare,$4905.98
07/12/2013,lu,Daycare,$6918.32
09/23/1994,ujficog,Daycare,$4867.17
03/21/1906,rur,Daycare,$3623.92
05/08/2034,duffogtu,Daycare,$2144.52
04/02/2054,cigen,Daycare,$8313.81
02/05/1955,felozam,Daycare,$8710.14
11/19/2056,vadeajo,Daycare,$3728.35
12/23/1952,numpinib,Daycare,$5989.27
05/23/2065,jane,Daycare,$9674.33
12/27/1912,ugbadpap,Daycare,$7112.39
05/25/1936,mu,Daycare,$8079.13
05/07/1913,ciore,Daycare,$280.00
09/28/2014,migje,Daycare,$2455.01
05/27/2062,li,Daycare,$5838.31
08/31/1943,areku,Daycare,$3317.29
03/02/2067,zur,Daycare,$5921.57
12/06/1916,duj,Daycare,$7357.45
04/05/2012,pi,Daycare,$5089.75
11/27/2014,avalol,Daycare,$5592.84
03/19/1959,vok,Daycare,$8056.49
09/10/2040,ilheg,Daycare,$7059.09
01/18/2023,remipme,Daycare,$5924.69
12/10/1947,hi,Daycare,$6786.02
12/02/2006,ci,Daycare,$6850.02
12/26/1924,gusuno,Daycare,$558.19
10/16/2036,supe,Daycare,$9633.95
11/24/2028,zuvcu,Daycare,$8849.17
06/10/1911,feomfo,Daycare,$7413.21
09/30/2058,iv,Daycare,$1044.38
10/31/2033,faco,Daycare,$3381.73
02/16/1911,amefobmab,Daycare,$2299.07
01/08/1956,safe,Daycare,$3111.21
05/28/1972,zaewtun,Daycare,$3945.96
09/29/1982,siuvo,Daycare,$2343.16
02/25/1942,rogtuffa,Daycare,$7093.69
10/20/2065,vopsude,Daycare,$8571.26
05/24/1946,wut,Daycare,$1824.58
06/15/1919,pak,Daycare,$182.63
10/20/1981,wieweci,Daycare,$2469.83
04/02/2017,pahgebi,Daycare,$1198.52
04/08/1991,gedugdu,Daycare,$990.30
10/15/1943,gori,Daycare,$7208.04
05/14/1917,rasudok,Daycare,$1421.14
11/30/1921,hahbutzo,Daycare,$5743.12
08/04/1927,ifivubib,Daycare,$1223.15
01/04/2002,adu,Daycare,$9443.83
10/02/2000,rigdijju,Daycare,$6043.71
02/03/1983,tolsem,Daycare,$2824.88
02/03/1981,huk,Daycare,$1969.73
10/20/1986,wow,Daycare,$3944.28
03/09/1974,liphod,Daycare,$6426.24
05/23/2045,vikterah,Daycare,$563.57
08/15/2041,ini,Daycare,$8520.31
06/08/2004,wucoc,Daycare,$2016.08
05/03/1955,sabugwul,Daycare,$3993.64
12/06/1968,noviz,Daycare,$890.69
09/04/2017,hozijal,Daycare,$8947.93
06/22/2039,ju,Daycare,$844.61
04/01/2013,lenje,Daycare,$895.54
12/31/2043,jemejza,Daycare,$7334.06
03/26/1917,uwaumabi,Daycare,$7153.19
07/24/1967,rutlub,Daycare,$8848.94
05/09/2008,dibu,Daycare,$8883.41
11/07/1930,coniket,Daycare,$6760.19
06/19/1978,wesub,Daycare,$4244.28
05/24/1949,jusipodid,Daycare,$506.38
04/30/1946,is,Daycare,$2039.86
03/30/2032,am,Daycare,$2816.47
09/27/1917,handa,Daycare,$5922.83
10/04/1974,fadohu,Daycare,$2082.95
07/03/2060,siznaf,Daycare,$1081.33
03/27/1943,teg,Daycare,$1809.83
02/12/1908,demeka,Daycare,$6644.00
05/03/2019,kol,Daycare,$3949.02
11/10/2000,eboka,Daycare,$9283.47
12/12/1939,bigze,Daycare,$3401.11
04/11/2018,pauc,Daycare,$4775.06
11/23/2004,umviif,Daycare,$9206.61
11/24/2055,oj,Daycare,$1714.67
08/06/2018,williduh,Daycare,$2120.38
07/21/2033,dutatiw,Daycare,$9483.90
12/25/2025,mehpupa,Daycare,$4005.23
12/11/1942,jozolcid,Daycare,$8393.73
06/09/1976,ces,Daycare,$8443.68
11/02/1912,bizegaca,Daycare,$8770.09
04/13/1914,ni,Daycare,$524.80
11/26/1929,olafeked,Daycare,$5843.75
08/01/1934,polgamaze,Daycare,$3433.65
06/25/1939,ziginomak,Daycare,$8711.60
11/29/2067,abnopub,Daycare,$3119.01
06/18/2049,juid,Daycare,$7356.67
09/14/1993,gispupe,Daycare,$3170.42
05/22/1912,camoz,Daycare,$1749.75
03/16/1902,imi,Daycare,$2049.67
08/09/1982,zihonma,Daycare,$5122.41
02/22/1901,posonle,Daycare,$6030.91
12/22/1982,bu,Daycare,$4256.19
05/31/2013,guda,Daycare,$4992.09
01/17/2044,eziejitu,Daycare,$954.72
06/14/2030,nusdolah,Daycare,$528.99
07/16/2050,kaneodo,Daycare,$686.13
07/02/1909,otsuwoh,Daycare,$7426.11
01/01/1936,anowize,Daycare,$2616.70
02/07/1969,withili,Daycare,$991.24
10/15/2055,uwo,Daycare,$9361.72
01/09/1936,se,Daycare,$1989.46
09/08/1906,civ,Daycare,$1870.04
05/24/2000,eveba,Daycare,$3216.93
07/02/2054,tos,Daycare,$1502.82
05/24/2010,aclu,Daycare,$6835.42
04/24/2069,weuvihok,Daycare,$4538.68
11/10/1984,ega,Daycare,$2298.57
11/15/1937,anmah,Daycare,$5164.55
10/26/1983,kowhezni,Daycare,$2212.30
08/16/1904,tone,Daycare,$2371.86
10/30/2003,icifilmaf,Daycare,$1497.01
05/19/1917,kisiwred,Daycare,$2491.81
10/28/1913,pih,Daycare,$3789.78
06/13/1978,valojol,Daycare,$6982.45
03/31/1949,gogaci,Daycare,$2558.03
04/15/1989,doopace,Daycare,$5063.36
10/06/1979,woij,Daycare,$6416.61
10/25/1945,igjeri,Daycare,$4764.22
03/18/2062,pa,Daycare,$817.13
08/23/2066,zuidu,Daycare,$2211.37
07/27/2016,wi,Daycare,$9381.60
06/02/1956,kol,Daycare,$9936.40
07/02/1992,censi,Daycare,$7495.65
08/20/1955,ziju,Daycare,$7007.08
08/09/1960,kewiden,Daycare,$2303.97
11/12/1975,sir,Daycare,$836.85
10/11/2069,mo,Daycare,$7691.50
12/27/1978,nilkuvfej,Daycare,$1780.06
01/14/2056,zu,Daycare,$2774.57
04/02/2018,mamneb,Daycare,$2474.80
02/17/2010,ig,Daycare,$2608.24
09/07/1976,juc,Daycare,$7208.22
11/24/2044,wutpecus,Daycare,$1101.69
04/24/2017,beje,Daycare,$2358.39
05/04/1968,faenacu,Daycare,$6217.84
09/23/1910,mi,Daycare,$6983.42
10/13/1926,ewu,Daycare,$9665.21
08/01/2014,dutefmuh,Daycare,$3571.63
01/13/2050,enuecu,Daycare,$799.17
06/20/2026,legfel,Daycare,$4795.44
09/25/1961,ru,Daycare,$8172.14
01/16/1981,jesit,Daycare,$8139.25
07/15/1965,zedorda,Daycare,$2404.72
06/11/1945,jiw,Daycare,$2665.32
05/05/2063,omzoluk,Daycare,$2991.18
07/31/2003,vino,Daycare,$8536.78
09/07/1968,zuf,Daycare,$3490.40
11/14/2018,jut,Daycare,$5462.12
09/30/2044,vorku,Daycare,$3431.96
07/19/1951,raudlen,Daycare,$312.35
01/31/2068,pedab,Daycare,$1304.59
04/30/1936,ohakoche,Daycare,$9836.64
07/20/1914,fagvofar,Daycare,$2526.07
04/06/1985,bobbareto,Daycare,$7011.26
02/18/1927,binedi,Daycare,$5405.81
09/25/1926,hu,Daycare,$9970.87
06/07/2019,vahbebu,Daycare,$3300.45
05/28/1959,otucik,Daycare,$9362.37
10/23/1907,pi,Daycare,$5670.84
04/01/2055,fefbef,Daycare,$1228.81
05/06/1913,oderodoj,Daycare,$3728.06
09/23/1993,bebmaru,Daycare,$943.28
02/22/1980,bokucwon,Daycare,$8284.70
03/29/2068,af,Daycare,$8378.42
09/03/2034,cepohi,Daycare,$8912.91
02/04/1943,vecvad,Daycare,$628.90
04/17/2005,woz,Daycare,$2539.25
03/08/1979,lo,Daycare,$9610.72
12/05/2066,puvah,Daycare,$4786.38
03/25/1954,ap,Daycare,$5433.36
08/27/1908,pesjupzej,Daycare,$9164.06
05/16/1976,rup,Daycare,$1704.98
05/20/1974,wohuzib,Daycare,$8387.82
06/23/2031,juiwo,Daycare,$8444.09
05/31/2027,antomwe,Daycare,$4073.69
10/13/2003,poha,Daycare,$5512.48
10/28/2011,deahiva,Daycare,$2053.12
11/02/1925,vapuw,Daycare,$2741.63
03/11/1957,kudiw,Daycare,$746.39
05/17/1974,mik,Daycare,$6813.24
01/03/1911,ro,Daycare,$1819.87
01/25/1914,oju,Daycare,$4494.89
11/19/1914,empo,Daycare,$5648.57
01/22/1998,egumod,Daycare,$3385.10
04/24/1975,mon,Daycare,$4801.38
03/20/1976,he,Daycare,$6467.68
05/04/1980,urefawluh,Daycare,$2442.48
10/08/1984,jufbi,Daycare,$241.30
08/20/1965,egajiz,Daycare,$1523.37
11/07/1953,mu,Daycare,$5835.58
01/04/2016,bessaan,Daycare,$7535.44
03/17/2019,avzohel,Daycare,$5879.94
10/23/1914,caspeksu,Daycare,$8000.56
03/14/1939,ensif,Daycare,$1640.58
03/07/2040,ko,Daycare,$2750.26
09/20/1955,su,Daycare,$6086.03
10/27/2069,fi,Daycare,$8253.77
02/17/1915,neloh,Daycare,$2928.03
03/11/1909,upmuhmur,Daycare,$9817.38
06/10/2012,jucilaro,Daycare,$1132.95
10/30/2020,ra,Daycare,$5147.16
01/03/1932,log,Daycare,$2301.29
09/17/1941,heipool,Daycare,$9448.14
06/30/2061,uc,Daycare,$7663.46
06/04/1901,riku,Daycare,$4491.08
06/15/1923,oma,Daycare,$1547.62
05/29/1926,bin,Daycare,$7383.69
06/20/1934,de,Daycare,$2944.63
02/05/1963,rahej,Daycare,$5736.56
07/04/2056,olopu,Daycare,$5166.28
11/28/2007,lal,Daycare,$4407.51
06/25/1935,licja,Daycare,$2966.41
12/26/1917,tokgune,Daycare,$4056.58
01/16/1950,beb,Daycare,$3060.02
09/16/2039,ew,Daycare,$1790.00
01/03/2051,hoclo,Daycare,$9193.64
06/20/2067,ase,Daycare,$9441.26
03/14/1974,hutusik,Daycare,$1920.87
06/20/2048,eklujdi,Daycare,$3899.76
06/14/1961,wucvojo,Daycare,$1484.07
12/24/1973,pi,Daycare,$1902.33
11/25/2064,dugti,Daycare,$1730.57
10/01/1943,icuecu,Daycare,$5224.33
11/06/1940,zuc,Daycare,$3694.53
04/05/2015,fam,Daycare,$9771.24
05/16/1939,cid,Daycare,$6981.97
01/23/1923,lopag,Daycare,$3683.87
06/23/2034,iginebe,Daycare,$4938.59
02/23/2004,vadogi,Daycare,$2016.02
01/14/1926,omkic,Daycare,$424.84
10/25/1940,najdocfaz,Daycare,$2862.91
08/19/2062,jipozi,Daycare,$5684.05
02/26/1930,casonic,Daycare,$9136.22
03/21/1985,dih,Daycare,$8874.45
06/13/1969,nukat,Daycare,$3776.25
10/05/2027,juv,Daycare,$269.08
01/22/1937,logi,Daycare,$6987.01
10/15/2004,guke,Daycare,$2659.26
07/08/1928,joda,Daycare,$6240.67
10/24/2058,kopud,Daycare,$1744.81
04/07/2033,susmijniv,Daycare,$6129.00
06/17/1996,cevman,Daycare,$4794.38
09/07/1936,vialu,Daycare,$5689.20
03/13/2051,dun,Daycare,$2134.66
04/21/2001,ace,Daycare,$8711.47
11/02/1970,cudoko,Daycare,$6833.41
02/09/1913,fidsom,Daycare,$7625.07
07/15/1993,nej,Daycare,$2971.96
07/10/2030,ci,Daycare,$4364.86
04/16/1948,ikbefi,Daycare,$576.65
09/26/1982,kilorbif,Daycare,$1399.89
09/18/2015,birejde,Daycare,$2796.85
10/13/2050,kunpuvut,Daycare,$3219.64
09/17/1955,hidaw,Daycare,$9954.51
06/18/1958,hemuro,Daycare,$258.55
08/02/1970,uzigese,Daycare,$8769.69
06/06/2048,folevto,Daycare,$4292.55
12/22/1994,wa,Daycare,$8056.04
03/30/1934,dir,Daycare,$5160.49
01/31/2030,moag,Daycare,$7412.26
08/31/1990,bummofpor,Daycare,$7139.42
09/08/2024,diuf,Daycare,$3025.72
01/30/2004,if,Daycare,$9455.46
01/18/1999,oc,Daycare,$6359.61
12/14/2019,nub,Daycare,$2763.27
03/31/1971,ri,Daycare,$3629.65
12/26/1920,ufpitel,Daycare,$1635.27
05/18/1924,sukom,Daycare,$4653.54
11/27/1925,ijo,Daycare,$9196.85
03/24/2038,re,Daycare,$4130.30
11/03/2025,miv,Daycare,$1773.60
08/19/2041,ve,Daycare,$4716.78
09/23/1923,rernahit,Daycare,$7613.61
12/09/2063,gew,Daycare,$6307.61
05/16/1944,bos,Daycare,$4524.76
05/04/2045,owgiib,Daycare,$3043.13
05/27/2018,ugebamo,Daycare,$5846.11
01/25/2007,pesaud,Daycare,$9759.68
04/04/2019,jigem,Daycare,$9322.28
07/22/1970,oho,Daycare,$1699.71
12/05/2001,ucemhew,Daycare,$9506.92
01/29/2027,nodwef,Daycare,$7982.60
12/01/2022,botgu,Daycare,$4423.22
11/15/2007,emi,Daycare,$1386.88
08/18/2041,ci,Daycare,$2885.59
01/12/1926,vadgef,Daycare,$6233.20
11/20/1994,ege,Daycare,$877.61
10/17/1946,vav,Daycare,$9781.81
07/03/2067,het,Daycare,$196.57
08/20/1983,pubcezab,Daycare,$3018.20
06/14/2000,debjag,Daycare,$3546.86
12/17/1962,obumo,Daycare,$2983.73
06/14/2063,erabevinu,Daycare,$6310.66
12/07/1990,zewlof,Daycare,$7108.28
02/22/1968,vi,Daycare,$9888.05
12/26/1920,aro,Daycare,$9837.17
02/25/1998,ija,Daycare,$7791.35
02/24/2043,varjawdir,Daycare,$3966.55
06/03/2043,ov,Daycare,$4207.17
12/17/2014,deba,Daycare,$613.12
12/13/2062,waeniz,Daycare,$4400.08
07/02/1963,dipi,Daycare,$7365.25
04/25/1917,ida,Daycare,$9026.54
08/29/1970,ragamil,Daycare,$7340.01
06/18/2008,sagu,Daycare,$5640.72
04/20/1920,jumdu,Daycare,$4475.51
01/07/1996,suv,Daycare,$7603.47
09/11/1937,labhaeje,Daycare,$4118.10
03/24/2003,dofiroz,Daycare,$5088.87
08/31/1916,gilew,Daycare,$9509.37
01/24/1945,cebuta,Daycare,$5457.28
07/14/1925,gadwawrih,Daycare,$5467.83
01/31/1963,hunsuje,Daycare,$5707.28
01/21/2017,suabobet,Daycare,$3250.56
08/30/2002,melsifi,Daycare,$8595.46
11/01/1915,uz,Daycare,$9415.46
12/04/1949,gagne,Daycare,$5474.48
05/08/2032,kodjaczak,Daycare,$8694.15
08/11/2011,ro,Daycare,$9832.41
11/21/2064,nidgufer,Daycare,$928.66
12/31/2037,tiazi,Daycare,$6327.25
11/12/1967,pir,Daycare,$7147.29
02/16/1909,ralhuh,Daycare,$1783.35
09/25/1955,pog,Daycare,$6279.21
12/23/1990,elcim,Daycare,$8185.96
08/31/2003,henajot,Daycare,$1672.30
11/21/1901,mo,Daycare,$400.21
12/12/2039,maupevo,Daycare,$3086.40
11/11/1954,gow,Daycare,$5524.99
01/09/2066,av,Daycare,$3908.32
08/14/1986,huvevug,Daycare,$5635.32
02/20/2044,geze,Daycare,$7970.29
07/30/1982,albewaf,Daycare,$1327.62
07/26/1966,mufbasid,Daycare,$7193.26
05/21/2035,davkizac,Daycare,$5514.88
12/28/2066,goutohez,Daycare,$2505.98
08/30/1964,suolmis,Daycare,$8432.64
11/14/2070,rese,Daycare,$3372.00
04/19/1930,jucez,Daycare,$8485.60
11/01/1947,wulif,Daycare,$4110.66
01/07/1900,oneoni,Daycare,$5205.28
10/19/1957,nil,Daycare,$8286.04
01/04/1983,riwhebgop,Daycare,$4224.12
08/17/2067,hu,Daycare,$8155.87
07/04/1951,hur,Daycare,$6990.22
03/02/1916,zej,Daycare,$5095.55
06/12/1906,abe,Daycare,$9187.39
08/30/1938,petubhib,Daycare,$6154.37
07/31/1922,umu,Daycare,$7369.67
01/26/1909,vu,Daycare,$8442.27
02/19/2020,fu,Daycare,$9701.01
08/23/2005,fuz,Daycare,$1568.97
12/28/1982,tuuzo,Daycare,$5241.56
05/26/2025,hutle,Daycare,$7975.50
08/20/2015,iwoluzric,Daycare,$7306.99
12/16/1992,lip,Daycare,$1152.42
06/27/2027,iccovo,Daycare,$569.52
06/12/1976,gam,Daycare,$2962.26
07/26/1946,doahfu,Daycare,$1532.83
09/08/1994,wigoc,Daycare,$7080.63
05/02/1922,ma,Daycare,$9337.54
09/11/1996,nihol,Daycare,$6577.80
10/30/2055,ahe,Daycare,$3263.39
01/29/2051,do,Daycare,$9353.13
06/27/1934,tuwneg,Daycare,$1892.99
05/23/2047,peguvaz,Daycare,$5964.69
08/18/1931,utekencez,Daycare,$2099.98
12/03/2013,ulo,Daycare,$5479.52
10/19/1926,sile,Daycare,$9582.92
11/04/1923,cewnaf,Daycare,$3472.68
12/31/1934,mehur,Daycare,$2118.23
08/14/1948,kudeltac,Daycare,$8292.74
10/06/1953,zankola,Daycare,$8593.64
01/02/1984,mucrem,Daycare,$661.62
03/30/1905,cop,Daycare,$6070.95
01/17/2006,wujapig,Daycare,$5298.95
12/17/2040,fi,Daycare,$360.99
07/20/2033,zavu,Daycare,$7791.44
06/08/1925,adgeuc,Daycare,$2266.90
09/28/1944,nav,Daycare,$2560.25
05/19/1978,lun,Daycare,$3303.64
07/07/2062,fuug,Daycare,$8486.33
11/29/2058,guilhe,Daycare,$5067.57
01/29/1932,jocose,Daycare,$3719.40
03/21/1938,locuen,Daycare,$7520.69
12/20/1977,obaur,Daycare,$7373.59
09/27/1910,boegizi,Daycare,$7175.26
01/22/2050,cisgivla,Daycare,$5091.19
03/12/1974,jobhuiv,Daycare,$6526.14
06/10/1900,ajhe,Daycare,$8478.72
01/10/2022,uve,Daycare,$1873.02
02/21/2021,pid,Daycare,$2793.08
02/05/1962,wontubse,Daycare,$938.46
09/13/1918,ovbeljib,Daycare,$3374.93
